"employee_id","course_number","course_name","course_credit_type","power_school_number","school_number","campus","campus_type","work_start_date","work_end_date","leave_start_date","leave_end_date","fmla_days_out","missing_begining_start_date","missing_begining_end_date","missing_begining_days_out","missing_ending_start_date","missing_ending_end_date","missing_ending_days_out","total_days_out"
84100,"x820006RI","Reading Intervention-6th","ELA",109907013,108807091,"Health Professions","College Prep",2023-07-11,2024-06-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
61522,"x03220107","English I ","ELA",108807014,108807014,"Riverview","College Prep",2023-07-31,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
61522,"x03100507","Algebra I ","MATH",108807014,108807014,"Riverview","College Prep",2023-07-31,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
61522,"x03010207","Biology ","SCI",108807014,108807014,"Riverview","College Prep",2023-07-31,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
61522,"x03320107","World Geography ","SS",108807014,108807014,"Riverview","College Prep",2023-07-31,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
88249,"x820006LE","English Language Arts - Grade 6 ","ELA",108807049,108807009,"Edinburg","College Prep",2023-07-31,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
88249,"x823006LH","Humanities - Grade 6","SS",108807049,108807009,"Edinburg","College Prep",2023-07-31,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
88249,"x821006LM","Mathematics -Grade 6","MATH",108807049,108807009,"Edinburg","College Prep",2023-07-31,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
88249,"x827006LS","Science - Grade 6 ","SCI",108807049,108807009,"Edinburg","College Prep",2023-07-31,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
88249,"x829107LE","English Language Arts - Grade 7","ELA",108807049,108807009,"Edinburg","College Prep",2023-07-31,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
88249,"x829407LH","Humanities - Grade 7","SS",108807049,108807009,"Edinburg","College Prep",2023-07-31,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
88249,"x829207LM","Mathematics -Grade 7","MATH",108807049,108807009,"Edinburg","College Prep",2023-07-31,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
88249,"x829807LS","Science - Grade 7","SCI",108807049,108807009,"Edinburg","College Prep",2023-07-31,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
88249,"x830008LE","English Language Arts - Grade 8","ELA",108807049,108807009,"Edinburg","College Prep",2023-07-31,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
88249,"x831008LM","Mathematics -Grade 8","MATH",108807049,108807009,"Edinburg","College Prep",2023-07-31,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
88249,"x837008LS","Science - Grade 8","SCI",108807049,108807009,"Edinburg","College Prep",2023-07-31,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
88249,"x833008LH","Humanities - Grade 8","SS",108807049,108807009,"Edinburg","College Prep",2023-07-31,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2032,"x03220200","English II","ELA",108807018,108807018,"Toros","College Prep",2023-07-10,2024-06-18,2024-01-26,2024-06-30,156,NA,NA,NA,NA,NA,NA,156
91870,"x02660020","Social Studies, Grade 2","SS",108807191,108807191,"Health Professions","Academy",2023-07-31,2024-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
91870,"x02650200","Science, Grade 2","SCI",108807191,108807191,"Health Professions","Academy",2023-07-31,2024-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
91870,"x02640020","Mathematics, Grade 2","MATH",108807191,108807191,"Health Professions","Academy",2023-07-31,2024-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
69390,"x02630020","English Language Arts, Grade 2","ELA",108807191,108807191,"Health Professions","Academy",2023-07-31,2024-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
69390,"x02620020","Reading, Grade 2","ELA",108807191,108807191,"Health Professions","Academy",2023-07-31,2024-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
72955,"x830008RI","Reading Intervention-8th","ELA",108807046,108807006,"San Juan","College Prep",2023-07-31,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
5291,"x820006RI","Reading Intervention-6th","ELA",108807046,108807006,"San Juan","College Prep",2023-07-31,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
17750,"x03220107","English I ","ELA",108807202,108807202,"Edgecliff","College Prep",2023-07-31,2024-07-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
17750,"x03010207","Biology ","SCI",108807202,108807202,"Edgecliff","College Prep",2023-07-31,2024-07-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
17750,"x03100507","Algebra I ","MATH",108807202,108807202,"Edgecliff","College Prep",2023-07-31,2024-07-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
95209,"x03320107","World Geography ","SS",108807202,108807202,"Edgecliff","College Prep",2023-10-30,2024-05-27,NA,NA,NA,2023-09-01,2023-10-29,58,NA,NA,NA,58
3849,"x80900LSH","Humanities ","SS",108807188,108807188,"Robindale","Academy",2023-07-31,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
84470,"x03100507","Algebra I ","MATH",108807007,108807007,"Alamo","College Prep",2023-07-31,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
89263,"x03010207","Biology ","SCI",108807007,108807007,"Alamo","College Prep",2023-07-31,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
89263,"x03220107","English I ","ELA",108807007,108807007,"Alamo","College Prep",2023-07-31,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
89263,"x03320107","World Geography ","SS",108807007,108807007,"Alamo","College Prep",2023-07-31,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
87057,"x02620001","Reading, Kindergarten","ELA",108807114,108807114,"Riverview","Academy",2023-07-31,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
87057,"x02630001","English Language Arts, Kindergarten","ELA",108807114,108807114,"Riverview","Academy",2023-07-31,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
87057,"x02640005","Mathematics, Kindergarten","MATH",108807114,108807114,"Riverview","Academy",2023-07-31,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
74395,"x805003MI","Math Intervention-3rd","MATH",108807119,108807119,"Elsa","Academy",2023-07-31,2024-05-27,2023-11-17,2024-02-09,84,NA,NA,NA,NA,NA,NA,84
94646,"x821006LM","Mathematics -Grade 6","MATH",109907021,108807099,"Converse","College Prep",2023-08-21,2024-06-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
91507,"xADV0310050","Advanced Algebra 1","MATH",108807023,108807023,"Walzem","College Prep",2023-08-01,2024-05-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
92049,"xPAP0301020","Pre-AP Biology","SCI",108807023,108807023,"Walzem","College Prep",2023-08-01,2024-05-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
89263,"x03340407","World History ","SS",108807007,108807007,"Alamo","College Prep",2023-07-31,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
89263,"x03220207","English II ","ELA",108807007,108807007,"Alamo","College Prep",2023-07-31,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
62160,"x820006LE","English Language Arts - Grade 6 ","ELA",108807077,108807037,"Bluff Springs","College Prep",2023-07-31,2024-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
72955,"x820006RI","Reading Intervention-6th","ELA",108807046,108807006,"San Juan","College Prep",2023-07-31,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
89263,"x03040007","Chemistry ","SCI",108807007,108807007,"Alamo","College Prep",2023-07-31,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
84470,"x03100707","Geometry ","MATH",108807007,108807007,"Alamo","College Prep",2023-07-31,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
89263,"x03220307","English III ","ELA",108807007,108807007,"Alamo","College Prep",2023-07-31,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
84470,"x03100607","Algebra II ","MATH",108807007,108807007,"Alamo","College Prep",2023-07-31,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
89263,"x03050007","Physics ","SCI",108807007,108807007,"Alamo","College Prep",2023-07-31,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
89263,"x03340107","U.S. History ","SS",108807007,108807007,"Alamo","College Prep",2023-07-31,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
84470,"x03102500","Ind Study Math (First Time) Full Yr","MATH",108807007,108807007,"Alamo","College Prep",2023-07-31,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
89263,"x130230007","Food Science ","SCI",108807007,108807007,"Alamo","College Prep",2023-07-31,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
89263,"x90000915","U.S. Government ","SS",108807007,108807007,"Alamo","College Prep",2023-07-31,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
62160,"x827006LS","Science - Grade 6 ","SCI",108807077,108807037,"Bluff Springs","College Prep",2023-07-31,2024-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
21874,"xA3580110","AP Computer Science A - Math","SCI",108807096,108807096,"Sports Park","College Prep",2023-07-31,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
62160,"x821006LM","Mathematics -Grade 6","MATH",108807077,108807037,"Bluff Springs","College Prep",2023-07-31,2024-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
85222,"x820006LE","English Language Arts - Grade 6 ","ELA",109907001,108807038,"Pflugerville","College Prep",2023-07-31,2024-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
85222,"x823006LH","Humanities - Grade 6","SS",109907001,108807038,"Pflugerville","College Prep",2023-07-31,2024-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
85222,"x821006LM","Mathematics -Grade 6","MATH",109907001,108807038,"Pflugerville","College Prep",2023-07-31,2024-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
85222,"x827006LS","Science - Grade 6 ","SCI",109907001,108807038,"Pflugerville","College Prep",2023-07-31,2024-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
85222,"x829107LE","English Language Arts - Grade 7","ELA",109907001,108807038,"Pflugerville","College Prep",2023-07-31,2024-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
85222,"x829207LM","Mathematics -Grade 7","MATH",109907001,108807038,"Pflugerville","College Prep",2023-07-31,2024-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
85222,"x829407LH","Humanities - Grade 7","SS",109907001,108807038,"Pflugerville","College Prep",2023-07-31,2024-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
85222,"x829807LS","Science - Grade 7","SCI",109907001,108807038,"Pflugerville","College Prep",2023-07-31,2024-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
61363,"x85000915","Content Literacy-English II","ELA",108807017,108807017,"Tres Lagos","College Prep",2023-07-31,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
62160,"x823006LH","Humanities - Grade 6","SS",108807077,108807037,"Bluff Springs","College Prep",2023-07-31,2024-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
3849,"x80900LSS","Science ","SCI",108807188,108807188,"Robindale","Academy",2023-07-31,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
70023,"x03220207","English II ","ELA",108807037,108807037,"Bluff Springs","College Prep",2023-07-31,2024-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
70023,"x03100707","Geometry ","MATH",108807037,108807037,"Bluff Springs","College Prep",2023-07-31,2024-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
70023,"x03040007","Chemistry ","SCI",108807037,108807037,"Bluff Springs","College Prep",2023-07-31,2024-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
70023,"x03340407","World History ","SS",108807037,108807037,"Bluff Springs","College Prep",2023-07-31,2024-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
89710,"x03100507","Algebra I ","MATH",108807037,108807037,"Bluff Springs","College Prep",2023-07-31,2024-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
89710,"x03010207","Biology ","SCI",108807037,108807037,"Bluff Springs","College Prep",2023-07-31,2024-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
89710,"x03220107","English I ","ELA",108807037,108807037,"Bluff Springs","College Prep",2023-07-31,2024-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
89710,"x03320107","World Geography ","SS",108807037,108807037,"Bluff Springs","College Prep",2023-07-31,2024-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
70023,"x03050007","Physics ","SCI",108807037,108807037,"Bluff Springs","College Prep",2023-07-31,2024-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
70023,"x03340107","U.S. History ","SS",108807037,108807037,"Bluff Springs","College Prep",2023-07-31,2024-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
70023,"x03220307","English III ","ELA",108807037,108807037,"Bluff Springs","College Prep",2023-07-31,2024-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
69749,"x03102500","Ind Study Math (First Time) Full Yr","MATH",108807016,108807016,"Rio Grande City","College Prep",2023-07-31,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
89710,"x831008LM","Mathematics -Grade 8","MATH",108807077,108807037,"Bluff Springs","College Prep",2023-07-31,2024-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
89710,"x830008LE","English Language Arts - Grade 8","ELA",108807077,108807037,"Bluff Springs","College Prep",2023-07-31,2024-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
89710,"x833008LH","Humanities - Grade 8","SS",108807077,108807037,"Bluff Springs","College Prep",2023-07-31,2024-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
89710,"x837008LS","Science - Grade 8","SCI",108807077,108807037,"Bluff Springs","College Prep",2023-07-31,2024-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
73922,"x90000913","English IV ","ELA",108807017,108807017,"Tres Lagos","College Prep",2023-07-31,2024-05-27,2023-08-25,2023-10-27,63,NA,NA,NA,NA,NA,NA,63
62448,"x03100607","Algebra II ","MATH",108807083,108807083,"Owassa","College Prep",2023-07-31,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
62448,"x03050007","Physics ","SCI",108807083,108807083,"Owassa","College Prep",2023-07-31,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
62448,"x03340107","U.S. History ","SS",108807083,108807083,"Owassa","College Prep",2023-07-31,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
62448,"x03220307","English III ","ELA",108807083,108807083,"Owassa","College Prep",2023-07-31,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
62448,"x03100507","Algebra I ","MATH",108807083,108807083,"Owassa","College Prep",2023-07-31,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
62448,"x03010207","Biology ","SCI",108807083,108807083,"Owassa","College Prep",2023-07-31,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
62448,"x03320107","World Geography ","SS",108807083,108807083,"Owassa","College Prep",2023-07-31,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
62448,"x03220107","English I ","ELA",108807083,108807083,"Owassa","College Prep",2023-07-31,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
5291,"x829107RI","Reading Intervention-7th","ELA",108807046,108807006,"San Juan","College Prep",2023-07-31,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
72955,"x829107RI","Reading Intervention-7th","ELA",108807046,108807006,"San Juan","College Prep",2023-07-31,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
86600,"x805003RI","Reading Intervention-3rd","ELA",108807197,108807197,"Palmview","Academy",2023-07-31,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
86849,"x805003RI","Reading Intervention-3rd","ELA",108807197,108807197,"Palmview","Academy",2023-07-10,2024-06-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
86849,"x806004RI","Reading Intervention-4th","ELA",108807197,108807197,"Palmview","Academy",2023-07-10,2024-06-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
25161,"xADV0310050","Advanced Algebra 1","MATH",108807027,108807027,"Najim","College Prep",2023-08-01,2024-05-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
86600,"x806004RI","Reading Intervention-4th","ELA",108807197,108807197,"Palmview","Academy",2023-07-31,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
86600,"x807005RI","Reading Intervention-5th","ELA",108807197,108807197,"Palmview","Academy",2023-07-31,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
95299,"xADV0310050","Advanced Algebra 1","MATH",108807038,108807038,"Pflugerville","College Prep",2023-11-06,2024-05-28,NA,NA,NA,2023-09-01,2023-11-05,65,NA,NA,NA,65
20364,"xPAP0301020","Pre-AP Biology","SCI",108807025,108807025,"Judson","College Prep",2023-08-01,2024-05-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
8219,"x90000915","U.S. Government ","SS",108807017,108807017,"Tres Lagos","College Prep",2023-07-31,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
73922,"x130230007","Food Science ","SCI",108807017,108807017,"Tres Lagos","College Prep",2023-07-31,2024-05-27,2023-08-25,2023-10-27,63,NA,NA,NA,NA,NA,NA,63
16813,"x8ADV031007","Advanced Geometry 8th Grade","MATH",108807050,108807010,"Weslaco","College Prep",2023-07-31,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
52306,"x1321205","5 Science","SCI",39001,20007,"Price Hill","Academy",2023-08-02,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
52306,"x1512105","5 Social Studies","SS",39001,20007,"Price Hill","Academy",2023-08-02,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
52489,"x050154","5 English Language Arts","ELA",39001,20007,"Price Hill","Academy",2023-09-05,2024-05-27,NA,NA,NA,2023-09-01,2023-09-04,3,NA,NA,NA,3
52306,"x1101505","5 Math","MATH",39001,20007,"Price Hill","Academy",2023-08-02,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
25509,"x03270700","Reading I","ELA",108807024,108807024,"Eastside","College Prep",2023-08-01,2024-05-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
70023,"x03100607","Algebra II ","MATH",108807037,108807037,"Bluff Springs","College Prep",2023-07-31,2024-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
70023,"x90000913","English IV ","ELA",108807037,108807037,"Bluff Springs","College Prep",2023-07-31,2024-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
70023,"x03330100","U.S. Government (Year-Long)","SS",108807037,108807037,"Bluff Springs","College Prep",2023-07-31,2024-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
95452,"x80900LSM","Mathematics ","MATH",48001,108807308,"Yukon","Academy",2023-12-04,2024-05-27,NA,NA,NA,2023-09-01,2023-12-03,93,NA,NA,NA,93
73922,"x03102500","Ind Study Math (First Time) Full Yr","MATH",108807017,108807017,"Tres Lagos","College Prep",2023-07-31,2024-05-27,2023-08-25,2023-10-27,63,NA,NA,NA,NA,NA,NA,63
89902,"x80900LSH","Humanities ","SS",3,108807101,"Donna","Academy",2023-07-31,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
61759,"x820006LE","English Language Arts - Grade 6 ","ELA",109907018,108807096,"Sports Park","College Prep",2023-07-31,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
61759,"x830008LE","English Language Arts - Grade 8","ELA",109907018,108807096,"Sports Park","College Prep",2023-07-31,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
87656,"xADV0310110","Advanced Precalculus","MATH",108807023,108807023,"Walzem","College Prep",2023-08-01,2024-05-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
88415,"x03100507","Algebra I ","MATH",108807098,108807098,"Hidden Meadow","College Prep",2023-08-01,2024-05-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
85784,"xA3100101","AP Calculus AB","MATH",108807024,108807024,"Eastside","College Prep",2023-07-10,2024-06-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
23687,"x805003RI","Reading Intervention-3rd","ELA",108807129,108807129,"Ewing Halsell","Academy",2023-08-01,2024-05-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
23915,"xA3340200","AP European History","SS",108807024,108807024,"Eastside","College Prep",2023-07-10,2024-06-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
23687,"x807005RI","Reading Intervention-5th","ELA",108807129,108807129,"Ewing Halsell","Academy",2023-08-01,2024-05-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
61024,"x806004RI","Reading Intervention-4th","ELA",108807129,108807129,"Ewing Halsell","Academy",2023-08-01,2024-05-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
90772,"x829207LM","Mathematics -Grade 7","MATH",108807059,108807019,"Elsa","College Prep",2023-07-31,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
23915,"xA3310300","AP Microeconomics","SS",108807024,108807024,"Eastside","College Prep",2023-07-10,2024-06-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
84159,"x85000900","Math Seminar","MATH",108807037,108807037,"Bluff Springs","College Prep",2023-07-31,2024-07-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
69193,"x03060201","Integrated Physics and Chemistry","SCI",108807024,108807024,"Eastside","College Prep",2023-08-01,2024-05-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
85222,"x830008LE","English Language Arts - Grade 8","ELA",109907001,108807038,"Pflugerville","College Prep",2023-07-31,2024-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
16921,"x03320100","World Geography","SS",108807009,108807009,"Edinburg","College Prep",2023-07-31,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
94961,"x02650100","Science, Grade 1","SCI",108807102,108807102,"Quest","Academy",2023-10-02,2024-05-27,NA,NA,NA,2023-09-01,2023-10-01,30,NA,NA,NA,30
94961,"x02660010","Social Studies, Grade 1","SS",108807102,108807102,"Quest","Academy",2023-10-02,2024-05-27,NA,NA,NA,2023-09-01,2023-10-01,30,NA,NA,NA,30
87359,"x90000913","English IV ","ELA",108807024,108807024,"Eastside","College Prep",2023-08-01,2024-05-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
87359,"x03102500","Ind Study Math (First Time) Full Yr","MATH",108807024,108807024,"Eastside","College Prep",2023-08-01,2024-05-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
87359,"x30602007","Earth and Space Science ","SCI",108807024,108807024,"Eastside","College Prep",2023-08-01,2024-05-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
87359,"x90000915","U.S. Government ","SS",108807024,108807024,"Eastside","College Prep",2023-08-01,2024-05-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
87359,"x03100707","Geometry ","MATH",108807024,108807024,"Eastside","College Prep",2023-08-01,2024-05-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
87359,"x03220207","English II ","ELA",108807024,108807024,"Eastside","College Prep",2023-08-01,2024-05-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
87359,"x03340407","World History ","SS",108807024,108807024,"Eastside","College Prep",2023-08-01,2024-05-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
9983,"x03100507","Algebra I ","MATH",108807096,108807096,"Sports Park","College Prep",2023-07-31,2024-05-27,2023-07-31,2023-10-23,84,NA,NA,NA,NA,NA,NA,84
9983,"x03320107","World Geography ","SS",108807096,108807096,"Sports Park","College Prep",2023-07-31,2024-05-27,2023-07-31,2023-10-23,84,NA,NA,NA,NA,NA,NA,84
9983,"x03220107","English I ","ELA",108807096,108807096,"Sports Park","College Prep",2023-07-31,2024-05-27,2023-07-31,2023-10-23,84,NA,NA,NA,NA,NA,NA,84
9983,"x03010207","Biology ","SCI",108807096,108807096,"Sports Park","College Prep",2023-07-31,2024-05-27,2023-07-31,2023-10-23,84,NA,NA,NA,NA,NA,NA,84
87359,"x03040007","Chemistry ","SCI",108807024,108807024,"Eastside","College Prep",2023-08-01,2024-05-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
9983,"x03100707","Geometry ","MATH",108807096,108807096,"Sports Park","College Prep",2023-07-31,2024-05-27,2023-07-31,2023-10-23,84,NA,NA,NA,NA,NA,NA,84
9983,"x03340407","World History ","SS",108807096,108807096,"Sports Park","College Prep",2023-07-31,2024-05-27,2023-07-31,2023-10-23,84,NA,NA,NA,NA,NA,NA,84
9983,"x03220207","English II ","ELA",108807096,108807096,"Sports Park","College Prep",2023-07-31,2024-05-27,2023-07-31,2023-10-23,84,NA,NA,NA,NA,NA,NA,84
87359,"x03010207","Biology ","SCI",108807024,108807024,"Eastside","College Prep",2023-08-01,2024-05-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
87359,"x03100500","Algebra 1","MATH",108807024,108807024,"Eastside","College Prep",2023-08-01,2024-05-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
87359,"x03220107","English I ","ELA",108807024,108807024,"Eastside","College Prep",2023-08-01,2024-05-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
87359,"x03320107","World Geography ","SS",108807024,108807024,"Eastside","College Prep",2023-08-01,2024-05-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
9983,"x03040007","Chemistry ","SCI",108807096,108807096,"Sports Park","College Prep",2023-07-31,2024-05-27,2023-07-31,2023-10-23,84,NA,NA,NA,NA,NA,NA,84
86759,"x823006LH","Humanities - Grade 6","SS",109907023,108807201,"Horizon Vista","College Prep",2023-07-27,2024-06-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
91505,"xA3580300","AP Computer Science Principles","SCI",108807022,108807022,"Monterrey Park","College Prep",2023-08-01,2024-05-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
87105,"xA3580110","AP Computer Science A - Math","SCI",108807024,108807024,"Eastside","College Prep",2023-08-01,2024-05-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
87359,"x829207LM","Mathematics -Grade 7","MATH",108807064,108807024,"Eastside","College Prep",2023-08-01,2024-05-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
87359,"x829107LE","English Language Arts - Grade 7","ELA",108807064,108807024,"Eastside","College Prep",2023-08-01,2024-05-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
87359,"x829407LH","Humanities - Grade 7","SS",108807064,108807024,"Eastside","College Prep",2023-08-01,2024-05-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
87359,"x829207MI","Math Intervention-7th","MATH",108807064,108807024,"Eastside","College Prep",2023-08-01,2024-05-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
